Training log for Satellite dataset
Epoch, Loss, Accuracy
1, 4.975239629862505453, 62.0811
2, 4.363448820506135917, 60.8968
3, 4.077210295798355588, 64.5448
4, 3.748066214954834052, 66.4789
5, 3.193412164785558893, 72.8787
6, 2.885157995673441444, 76.5268
7, 2.420587962299179718, 76.4933
8, 2.395219096242404699, 80.5507
9, 1.936545845583420355, 77.9892
10, 1.854454068921729482, 80.3020
11, 1.641494267580308364, 79.0856
12, 1.536847259954632117, 84.8483
13, 1.389745478581103644, 83.7172
14, 1.151651186794490078, 83.0622
15, 1.111585616183179859, 82.9201
16, 0.942293706447199786, 85.0182
17, 0.909970585193855541, 83.3167
18, 0.880080126884284830, 84.6458
19, 0.683693390667603151, 86.6717
20, 0.797559020804542107, 85.8797
21, 0.612944458680957593, 87.1741
22, 0.605740675804115281, 89.9155
23, 0.632556696594974488, 86.4053
24, 0.407945532587364601, 91.1503
25, 0.422995884185427218, 87.9566
26, 0.388456495349842112, 90.6573
27, 0.340513018674423906, 88.0617
28, 0.369798443237504382, 90.6752
29, 0.306704870783051420, 90.0100
30, 0.316695871481817937, 92.1948
31, 0.255516229786020899, 89.7507
32, 0.255174874483200476, 90.8660
33, 0.223008204959039363, 91.4666
34, 0.210704319061092604, 90.3196
35, 0.208244039782942508, 89.8831
36, 0.198125474008891161, 92.5583
37, 0.172791646784912045, 90.9726
38, 0.163368699632541720, 93.1277
39, 0.159015253740507068, 91.7311
40, 0.156997152310602295, 90.4330
41, 0.141444066332830604, 93.5247
42, 0.142567154875815755, 93.0148
43, 0.144061431732267542, 90.7690
44, 0.129835086470686645, 93.4868
45, 0.130359231230747052, 90.6823
46, 0.128993878924399036, 91.1413
47, 0.122288712985362841, 91.1356
48, 0.117423205256427077, 93.7349
49, 0.115233246082551297, 92.8614
50, 0.112358774248496662, 92.5280
