Training log for Vehicle dataset
Epoch, Loss, Accuracy
1, 4.182634337763501797, 55.0012
2, 3.515568086641281731, 53.2802
3, 3.035077493331763687, 60.0759
4, 2.955227660255274724, 63.0634
5, 2.368558607798046722, 62.0879
6, 2.094317613777701315, 65.0026
7, 2.034410284966693183, 67.3940
8, 1.914615574616402860, 67.9464
9, 1.653735664794587779, 75.9790
10, 1.383958778215178098, 77.1095
11, 1.188208647439590759, 76.1175
12, 1.304301244541320237, 75.8041
13, 1.301386659366374321, 80.8440
14, 1.002338022253724814, 80.5137
15, 0.845790674292120626, 79.7095
16, 0.802881403312717179, 81.3323
17, 0.648469146328740975, 82.2435
18, 0.611188289878458080, 85.3226
19, 0.524447714931551845, 83.9054
20, 0.486174809200487335, 85.0397
21, 0.462745710446603620, 82.2217
22, 0.424282267254455947, 84.2379
23, 0.362947102799406229, 83.3077
24, 0.413044917206002449, 84.4073
25, 0.300677703865801838, 88.5599
26, 0.304864002343619267, 88.9372
27, 0.294655231902058112, 88.1529
28, 0.278353603993157950, 88.5313
29, 0.183952523332633233, 87.5457
30, 0.215055823294768717, 89.9534
31, 0.207743111610661058, 87.8278
32, 0.183928959907803224, 89.2861
33, 0.159257873972634745, 89.3509
34, 0.176920672870171686, 89.3317
35, 0.137160047658219597, 87.9505
36, 0.141014314574608279, 90.0391
37, 0.125789475132958573, 90.9872
38, 0.128063773822489652, 90.7996
39, 0.122237509096747063, 89.5044
40, 0.098138151652919364, 91.5137
41, 0.093698714840587977, 91.0994
42, 0.096935311790666265, 90.9883
43, 0.092818527129894871, 88.8698
44, 0.089399218448726489, 91.8494
45, 0.086375835461084155, 90.0211
46, 0.079594775658341901, 89.7703
47, 0.076497231646859329, 90.9573
48, 0.074054309415167635, 90.4910
49, 0.071880656989211006, 89.8136
50, 0.069673233333333334, 90.9803
