Training log for Iris dataset
Epoch, Loss, Accuracy
1, 3.763642129486168386, 43.6135
2, 3.524402555114765523, 47.7222
3, 2.976464534114939386, 51.8813
4, 2.401512820586527930, 52.2862
5, 2.048864821541597436, 62.2197
6, 1.900802640094079177, 63.1969
7, 1.405947906339841902, 69.4721
8, 1.325869528967486222, 68.3356
9, 1.297049761046449090, 69.5591
10, 1.058713277088352944, 77.2941
11, 1.121934322743707746, 75.0290
12, 0.791796860909475653, 77.9885
13, 0.667341295457914874, 79.0227
14, 0.601253512212368890, 79.0267
15, 0.574659150616819270, 84.7032
16, 0.500681957180629800, 85.7689
17, 0.566372500724937722, 87.3464
18, 0.391298587063365011, 85.0554
19, 0.364927280084708039, 88.7553
20, 0.364865072965382287, 86.8351
21, 0.292992832151107108, 88.5413
22, 0.290835753220757387, 86.2656
23, 0.255697439372514879, 90.5817
24, 0.248579891214765369, 88.2444
25, 0.177965848576243202, 88.4865
26, 0.211679007174467360, 87.7290
27, 0.178200469885330559, 90.3640
28, 0.172550713703353953, 90.3436
29, 0.155022482779370224, 91.2361
30, 0.168190479951555449, 92.7987
31, 0.126577147477539925, 92.6698
32, 0.148210352528356487, 92.8036
33, 0.130558155216913718, 91.4600
34, 0.137449878862945685, 90.0187
35, 0.130648289565126252, 90.4294
36, 0.123896970728144332, 93.2977
37, 0.120885031517274352, 91.4481
38, 0.117755096201658846, 93.0819
39, 0.113508906073321134, 92.4632
40, 0.111235354039707482, 92.3243
