Training log for Satellite dataset
Epoch, Loss, Accuracy
1, 4.514267230063972569, 60.0385
2, 4.122319500310204887, 54.8140
3, 3.719252791376589595, 61.4349
4, 3.423613500864494785, 68.1707
5, 2.921724971597910336, 66.6483
6, 2.740260233748420760, 69.2826
7, 2.701344666261977778, 67.9774
8, 2.198840434845343861, 72.4898
9, 1.979792677968606807, 76.5250
10, 1.909483648453220717, 78.8691
11, 1.698573833681526146, 76.4233
12, 1.540118420686142686, 76.2577
13, 1.517953904371351248, 82.1004
14, 1.168129994785144010, 80.5231
15, 1.145821656440819458, 82.9931
16, 1.039272746959268412, 80.2830
17, 0.867436554717401331, 82.7661
18, 0.842449438162295228, 82.1048
19, 0.812834223548473345, 84.7242
20, 0.664711249266692894, 84.7885
21, 0.668130864363616572, 89.3792
22, 0.616341610590520173, 86.7107
23, 0.623697080445231089, 86.7747
24, 0.547335054256668285, 86.8193
25, 0.487429185727151992, 88.6367
26, 0.453049981488546083, 86.8854
27, 0.403954708319938405, 88.3915
28, 0.372964898603540984, 88.4684
29, 0.354240343749461228, 92.1483
30, 0.305829306445829674, 90.7828
31, 0.273026146860449737, 92.1019
32, 0.281061048235991484, 88.8854
33, 0.276814849024796639, 89.3459
34, 0.235356854307540220, 91.7431
35, 0.193085246380201414, 93.1397
36, 0.227475289651230844, 89.3029
37, 0.204534057767059713, 92.9965
38, 0.192510845077386916, 89.6786
39, 0.182029680944546968, 92.4969
40, 0.179209224528060596, 89.8772
41, 0.173695019665820044, 90.6693
42, 0.158198974081198651, 90.3953
43, 0.152422911866086586, 90.5333
44, 0.152012942347260427, 90.2484
45, 0.142001052440527381, 91.7633
46, 0.135343634150739883, 89.9620
47, 0.129630928339144996, 92.7190
48, 0.129564616680943462, 90.4809
49, 0.124733142296061417, 90.3992
50, 0.121204658670869006, 91.9946
