Training log for Iris dataset
Epoch, Loss, Accuracy
1, 4.962809837878806363, 62.6755
2, 4.238702727690768945, 62.0186
3, 3.864889612702076427, 66.0078
4, 3.469155563021919075, 68.2170
5, 2.882488353728272390, 74.6284
6, 2.545719609391321026, 78.2861
7, 2.073587439959306167, 78.3714
8, 2.023100936626700541, 82.2817
9, 1.578827499857089034, 79.9169
10, 1.488218428324754594, 82.1038
11, 1.283367800326628005, 80.9741
12, 1.185336680672920862, 86.2960
13, 1.047888200114924562, 85.2123
14, 0.840344254479886699, 84.5662
15, 0.801079194858963617, 84.3877
16, 0.661705024560895749, 86.2471
17, 0.631126341386951450, 84.6406
18, 0.604481976051759684, 85.7861
19, 0.455658921685950347, 87.5525
20, 0.534143459457950387, 86.7726
21, 0.400664500072631380, 87.8702
22, 0.393284474809286744, 90.2585
23, 0.405429970171104659, 87.0534
24, 0.260915645346263991, 91.2198
25, 0.268041703125080688, 88.3123
26, 0.245681590740253836, 90.6474
27, 0.217195045134621900, 88.2867
28, 0.229041705170053400, 90.5387
29, 0.195139484073247382, 89.8930
30, 0.195657791062948810, 91.7595
31, 0.167464257395774863, 89.5547
32, 0.163859979704848668, 90.4806
33, 0.149701107599066463, 90.9542
34, 0.143380499534568329, 89.9003
35, 0.139461139659929845, 89.4713
36, 0.132619954504045817, 91.7565
37, 0.125838083789511779, 90.3288
38, 0.120634367412203125, 92.1571
39, 0.117584288206067561, 90.8999
40, 0.113733815509651184, 91.2987
