Training log for Diabetes dataset
Epoch, Loss, Accuracy
1, 4.557724023347260456, 57.7285
2, 4.484528937446948582, 50.0566
3, 4.341861753545763314, 55.0122
4, 4.266283574627187214, 60.5487
5, 3.938287098498828520, 57.2380
6, 3.930362927305953935, 58.7439
7, 4.094059586152543950, 55.8671
8, 3.615802271831940917, 59.9750
9, 3.464420538507744673, 63.7958
10, 3.500912237898575974, 65.7874
11, 3.353664861461448599, 61.9430
12, 3.244401913914425784, 60.9859
13, 3.283750644717779110, 67.8783
14, 2.839024647317871519, 65.3078
15, 2.871856463728735154, 68.1353
16, 2.790956242912733920, 64.1085
17, 2.533602480373448262, 67.1491
18, 2.556342784618184538, 65.9645
19, 2.541007132789785405, 69.4093
20, 2.289599617854067848, 69.3531
21, 2.312604145030111358, 75.8437
22, 2.265406186009800926, 71.9654
23, 2.334102006565970111, 72.0492
24, 2.189520502347860109, 72.1356
25, 2.059109156500771309, 74.9098
26, 2.014867702829805651, 72.3566
27, 1.893249871543403406, 74.7568
28, 1.827744249540996124, 75.0141
29, 1.774803714371807839, 80.9041
30, 1.635827571274468761, 78.9829
31, 1.523584832514719434, 81.2927
32, 1.607157006607939920, 76.4004
33, 1.623736471903063805, 77.3580
34, 1.431941727861318236, 81.4803
35, 1.206410454467832016, 84.0314
36, 1.474930076046248928, 77.9922
37, 1.345286117065921605, 84.3678
38, 1.301396228048244952, 79.1041
39, 1.249651180100221692, 84.0957
40, 1.281125149966498622, 79.9274
41, 1.289102851355212964, 81.5186
42, 1.132857168495189804, 81.2893
43, 1.110019692751576637, 81.7580
44, 1.219965008166694398, 81.4848
45, 1.087275690115303783, 84.3444
46, 0.934292261593024920, 81.3861
47, 0.862412698346659345, 86.4487
48, 1.092477294813684718, 82.6593
49, 0.796494560160807219, 82.6722
50, 0.922130168155987251, 84.7990
51, 0.807483656008670891, 83.7100
52, 0.825596769678086151, 87.5172
53, 0.865638304858390994, 82.7805
54, 0.655815770448892499, 83.7651
55, 0.726858234323050634, 87.0815
56, 0.800633128494141144, 84.0417
57, 0.738113215794056865, 88.2836
58, 0.782109183928281992, 86.3701
59, 0.602822582941421437, 85.9826
60, 0.613501326964435267, 83.8419
61, 0.597257487807140497, 86.5935
62, 0.593814261374839059, 89.1806
63, 0.542489408063696943, 86.0093
64, 0.527070471960730313, 86.4607
65, 0.508531976883871972, 88.8383
66, 0.519849023225158580, 88.3325
67, 0.511870664323077040, 87.2439
68, 0.463410566635866383, 86.0367
69, 0.472289147973070811, 88.4609
70, 0.527008154929419104, 88.1017
71, 0.389409010602539407, 87.5624
72, 0.468637475836664708, 88.3534
73, 0.424428796639121253, 87.1439
74, 0.384866299477391316, 89.0069
75, 0.388650463663069157, 86.3383
76, 0.343152961884241936, 87.8677
77, 0.361850690976549316, 89.0276
78, 0.288081517409277843, 90.3394
79, 0.346811225529065070, 88.7981
80, 0.333606529539615948, 89.7060
81, 0.370689047617280665, 89.5241
82, 0.310287014556946128, 88.5858
83, 0.291903265059828443, 87.8027
84, 0.281839346880253250, 91.5655
85, 0.263122386029038813, 88.5183
86, 0.322417831779430064, 88.5760
87, 0.286086744677936156, 88.5453
88, 0.288237149208663390, 90.8672
89, 0.298856940720420294, 88.2095
90, 0.249534640076134434, 88.5095
91, 0.247981784389882498, 91.3755
92, 0.256247903730013660, 91.5644
93, 0.248941024707888453, 90.7071
94, 0.220318321040414267, 91.4191
95, 0.232526849286164794, 89.9460
96, 0.222786785101627027, 88.9962
97, 0.231250514354365944, 91.8348
98, 0.187784025402476462, 91.9143
99, 0.239537404131715453, 88.9307
100, 0.200698989958822821, 89.4038
101, 0.203022836434841897, 90.8293
102, 0.202932668076027500, 90.3015
103, 0.202820323343500530, 91.0278
104, 0.199131752345784674, 89.0329
105, 0.202392056411345472, 90.7653
106, 0.192928459596453494, 90.8148
107, 0.218060728265792231, 92.2883
108, 0.190316283766936989, 90.0327
109, 0.193723830058221802, 89.8976
110, 0.167978380583617803, 89.3949
111, 0.186120070891996059, 89.1102
112, 0.174304356783225145, 91.7229
113, 0.198793835103379224, 90.3985
114, 0.178453977129697100, 92.7975
115, 0.182618510457785155, 91.4060
116, 0.184482872732843722, 90.4400
117, 0.185814741589977156, 92.1227
118, 0.156041695690482179, 92.3607
119, 0.172017779623242939, 89.5605
120, 0.167908997881389410, 92.3421
121, 0.171568019464907989, 89.7651
122, 0.158745361467353269, 92.8351
123, 0.159927592025054216, 89.6713
124, 0.160076902726684622, 89.5701
125, 0.159404274945964625, 91.3214
126, 0.156444329393211123, 92.9210
127, 0.147883905616836897, 89.2309
128, 0.150730950294797883, 89.5496
129, 0.151033800129304452, 89.3022
130, 0.147666650872171984, 89.5885
131, 0.149552809034752904, 90.6004
132, 0.145840563218125635, 90.5554
133, 0.141302605563616429, 91.3492
134, 0.140388970728229034, 90.5726
135, 0.139743874243674487, 92.0680
136, 0.139974581813560567, 90.4309
137, 0.136635086616432172, 90.1534
138, 0.132210553504017891, 93.1764
139, 0.132550291319806085, 92.7740
140, 0.130714606393945360, 90.0092
141, 0.129828020610106371, 90.7669
142, 0.129833901460528589, 90.2170
143, 0.126189288595542376, 92.6743
144, 0.126984443069898034, 90.2368
145, 0.125771242654216159, 90.3497
146, 0.124724187986815491, 90.1552
147, 0.122123516200389137, 92.3393
148, 0.121552732414712428, 91.5967
149, 0.120159781424530987, 92.2313
150, 0.119377580673600076, 91.9336
