Training log for Iris dataset
Epoch, Loss, Accuracy
1, 4.497477105386338714, 60.9310
2, 3.994406317651086002, 56.5669
3, 3.511384508890464939, 63.7086
4, 3.156543031934790466, 70.7625
5, 2.617972858759534560, 69.7124
6, 2.402068725898366175, 72.5744
7, 2.323636423334193069, 71.6090
8, 1.836752367039398148, 76.0902
9, 1.618623610050182071, 80.0343
10, 1.537538191166707202, 82.3262
11, 1.333474139962379956, 80.1184
12, 1.183205468801333371, 80.0152
13, 1.156787727542053279, 85.4277
14, 0.856122207401328050, 83.9726
15, 0.832352297566598787, 86.2158
16, 0.739138050691306447, 83.7129
17, 0.601992712349720627, 85.9343
18, 0.578480979252490313, 85.2883
19, 0.552972494494125000, 87.6020
20, 0.442550741702138650, 87.5988
21, 0.442562956593247736, 91.6553
22, 0.402641507930155851, 89.1901
23, 0.402532507070304468, 89.1761
24, 0.349534617386739355, 89.1442
25, 0.309114171538797333, 90.6879
26, 0.285003106220826918, 89.0596
27, 0.254047650841716488, 90.3218
28, 0.234095970779086116, 90.3172
29, 0.220286498043022305, 93.4902
30, 0.194861198186879053, 92.2128
31, 0.177646026237680721, 93.3000
32, 0.177575396182968664, 90.4081
33, 0.171350881605974281, 90.7472
34, 0.154205657411908309, 92.7805
35, 0.140092649872829655, 93.9369
36, 0.144603331275381525, 90.5325
37, 0.135045132685816249, 93.6939
38, 0.131150352558870920, 90.7574
39, 0.125206701893319561, 93.1576
40, 0.121633905608588611, 92.5569
