Training log for Iris dataset
Epoch, Loss, Accuracy
1, 3.644154783935581232, 35.0707
2, 3.295978635207295948, 46.3208
3, 2.435713007661845619, 48.0842
4, 2.484321614105968745, 53.8359
5, 2.315043034774713515, 56.6176
6, 1.796954199182291489, 58.6033
7, 1.881324983767885151, 62.3157
8, 1.299093684414168504, 67.5669
9, 1.170337780572050068, 72.2058
10, 0.905805640903403875, 72.6801
11, 0.926466676802389144, 75.6140
12, 0.754618798735940954, 75.8253
13, 0.902269139638742113, 78.1878
14, 0.715724696818690664, 78.0542
15, 0.695158495261168352, 80.6381
16, 0.645001550151585334, 80.2323
17, 0.426746161499797882, 80.7609
18, 0.362647564159978786, 81.9342
19, 0.465929555621242719, 83.4337
20, 0.319057120419913076, 85.8078
21, 0.336822614257154651, 86.9362
22, 0.282426454692732087, 87.1299
23, 0.277714785549101617, 87.5204
24, 0.245519763669857366, 86.8295
25, 0.249299753407864533, 87.4107
26, 0.213959215047511364, 87.8313
27, 0.226426676990069187, 89.3019
28, 0.192136025471684652, 87.3112
29, 0.203827682273205885, 90.1819
30, 0.173129950207275646, 87.3453
31, 0.174592997478204837, 89.8115
32, 0.167683372743203246, 88.1789
33, 0.169435633718321738, 90.6775
34, 0.162809745550326013, 88.8943
35, 0.162032046465172302, 90.8682
36, 0.158705018319832497, 89.2169
37, 0.152835402381156976, 90.5956
38, 0.150164778760976780, 91.6964
39, 0.148073907891265483, 91.6333
40, 0.146328871524204873, 90.6858
