Training log for Yeast dataset
Epoch, Loss, Accuracy
1, 3.721813876678979227, 29.4249
2, 3.753348485020106651, 36.2150
3, 3.144711602305704012, 33.5764
4, 3.503716545546796901, 35.9665
5, 3.584151895630527829, 35.5296
6, 3.157571115990983834, 34.5902
7, 3.503123850474915812, 36.2295
8, 2.825616084341126211, 40.3660
9, 2.773738228910170633, 44.2744
10, 2.483523979326888842, 43.0250
11, 2.637563000282756587, 45.4360
12, 2.438764787353183916, 44.3265
13, 2.838917607372716034, 46.5366
14, 2.562989326543640534, 45.3223
15, 2.602031735996893858, 48.3726
16, 2.586812929048553311, 47.0642
17, 2.094162895125202262, 47.3219
18, 1.960608766434261963, 48.7506
19, 2.324259868062851009, 50.8724
20, 1.884342728351707352, 54.6178
21, 1.984925429649049722, 56.4562
22, 1.817170183648501247, 56.8101
23, 1.832951578174573992, 57.5739
24, 1.722567299476667646, 56.4879
25, 1.773857889876143457, 57.6980
26, 1.597602753592449298, 58.6813
27, 1.705009655573707983, 61.6592
28, 1.490811080449958803, 58.2458
29, 1.612603263994121239, 63.9899
30, 1.342607585816182114, 58.9134
31, 1.374566900458069840, 64.0394
32, 1.298956821928228811, 61.2173
33, 1.374923560422034896, 66.5603
34, 1.269554961801576010, 63.3938
35, 1.343016416443476135, 67.8051
36, 1.294277020354276608, 64.8410
37, 1.124988428538396423, 68.1096
38, 1.124630442926670693, 70.8523
39, 1.146836251564300468, 71.1694
40, 1.122434083188485143, 66.3238
41, 1.136765605539503010, 68.1158
42, 1.162462954231421541, 66.9166
43, 1.076712048560368284, 71.6792
44, 1.145960214660760146, 72.0980
45, 0.958021652951400959, 74.1796
46, 1.160529755285796938, 70.5305
47, 0.926466558241217708, 70.1895
48, 1.137216159167429907, 69.6945
49, 1.042999482373679232, 72.4458
50, 1.073967110979918926, 76.8749
51, 1.058976248729580627, 74.7799
52, 1.053871812036696332, 77.2776
53, 0.803615150829117608, 75.2839
54, 0.797604333056068038, 77.0967
55, 0.829557951768579160, 75.3005
56, 0.962236743420709750, 79.6438
57, 1.075100225104195450, 76.2362
58, 0.818116469838000016, 75.0803
59, 0.759338853273774150, 80.3169
60, 0.766490373817990900, 75.4198
61, 0.823706748427972535, 76.0292
62, 0.828928246643617861, 78.7532
63, 0.791309494786434642, 76.2804
64, 0.737727447970898398, 80.8740
65, 0.810980841719240786, 79.3637
66, 0.790326186044490453, 81.7245
67, 0.685234873123417798, 81.4316
68, 0.674397530055443672, 83.6686
69, 0.779633158797372383, 78.9721
70, 0.803115322889283001, 82.4599
71, 0.685515574322982824, 82.6610
72, 0.728748780267110763, 81.5189
73, 0.712278434349143286, 81.7179
74, 0.623644735217881885, 80.1419
75, 0.584743368072577985, 85.0754
76, 0.623161188641247477, 84.8182
77, 0.593257252757442788, 82.8165
78, 0.648245951922486019, 83.7977
79, 0.512049442013464140, 84.5052
80, 0.566042102096136812, 83.0570
81, 0.613588366595880008, 83.2557
82, 0.541527434938934293, 87.3046
83, 0.536589569795268395, 84.5134
84, 0.532764714461719024, 82.5988
85, 0.508526325633564924, 84.3411
86, 0.501797473783926029, 82.7456
87, 0.504597232625253689, 82.7932
88, 0.477728020385262186, 87.0363
89, 0.425067876904199005, 87.1663
90, 0.514949726455162571, 84.4184
91, 0.450188706648804726, 84.3656
92, 0.455524789658768192, 84.5369
93, 0.374746591390738459, 88.3950
94, 0.333407272007742728, 87.0364
95, 0.389367789532360897, 86.5404
96, 0.409432252184792012, 88.2400
97, 0.315184903026548335, 85.5573
98, 0.338403955502344811, 84.6070
99, 0.339246984010304786, 87.4482
100, 0.393225103558960343, 86.0006
101, 0.424365969355008699, 84.3742
102, 0.322384298854673290, 84.0047
103, 0.362168246648839065, 85.2967
104, 0.330847619416476058, 88.0235
105, 0.284239708175617833, 85.2894
106, 0.338588379982299625, 86.2339
107, 0.321954044882813373, 85.3413
108, 0.299829036255275849, 86.2441
109, 0.277989551187814987, 88.7136
110, 0.281499019693560559, 85.7354
111, 0.320849223823844898, 84.7510
112, 0.305152382403999445, 85.4491
113, 0.321328892368190233, 85.2595
114, 0.275697592143323955, 85.4899
115, 0.297925738143774377, 89.2103
116, 0.232002061187543795, 87.5558
117, 0.276087002449961483, 89.6560
118, 0.301704995674889453, 88.5067
119, 0.257319301076540108, 86.8562
120, 0.239879345669437249, 89.6542
121, 0.255932718164837703, 89.6115
122, 0.242796291945819032, 90.0369
123, 0.223554991060443020, 88.3022
124, 0.209627723758257917, 87.5276
125, 0.264925166571640391, 87.9296
126, 0.206433333319572559, 86.6616
127, 0.227562402643881889, 89.9943
128, 0.234590024325571106, 90.4542
129, 0.216746991537351386, 87.9807
130, 0.223280585012220562, 88.4852
131, 0.208013532883259050, 88.2634
132, 0.227066381842630366, 90.4446
133, 0.220517963115343357, 88.5938
134, 0.234209935548692072, 89.2156
135, 0.204219058405864073, 90.0784
136, 0.218963233011736425, 90.1867
137, 0.204102895042983623, 91.1717
138, 0.217221882124582238, 90.7390
139, 0.235543965494912744, 88.9637
140, 0.199432733247745908, 90.4511
141, 0.199810350508040441, 91.8333
142, 0.215705869754822421, 89.4459
143, 0.194315289720191131, 88.2911
144, 0.185520977617796179, 90.8450
145, 0.206188190230895796, 91.0792
146, 0.200557214911595033, 90.5516
147, 0.208997487584035857, 91.2820
148, 0.196418499399235696, 90.0277
149, 0.195711621144875281, 91.2904
150, 0.185956599930865801, 91.0068
151, 0.192431659731244847, 90.8156
152, 0.190318970080569971, 90.1381
153, 0.189245114484699967, 92.5017
154, 0.191483774682884328, 91.2666
155, 0.185379642632480218, 92.3119
156, 0.176008737426910977, 92.5037
157, 0.183697091581580402, 89.7176
158, 0.170110173098392242, 89.6919
159, 0.182517893125950265, 90.2268
160, 0.179353369035799987, 90.3104
161, 0.172536922397131476, 91.2735
162, 0.181259479774216137, 92.5727
163, 0.171084694560592110, 90.6608
164, 0.178210452632526689, 90.4428
165, 0.167447634886164126, 89.0624
166, 0.173640129919482050, 92.5412
167, 0.161945774747504573, 92.5585
168, 0.149479383615425260, 91.3425
169, 0.160146675983780767, 89.4445
170, 0.161297524062387815, 92.2294
171, 0.163246925310686603, 90.7276
172, 0.160727962312312400, 91.2151
173, 0.163333111863914415, 89.3141
174, 0.162539786302920486, 91.6093
175, 0.161091231817862168, 89.4200
176, 0.163254822081560586, 90.4785
177, 0.157484924372203128, 91.4768
178, 0.158279382049203665, 91.9482
179, 0.156747740295609755, 89.8562
180, 0.156364378227322937, 90.2435
181, 0.155096874258695783, 90.4348
182, 0.155907507485337105, 90.8433
183, 0.152158793860504543, 92.5593
184, 0.152367813474610647, 90.6881
185, 0.149763748481808484, 92.2086
186, 0.150715937188767857, 91.9465
187, 0.152545434582596950, 89.4678
188, 0.149357505062588519, 92.5768
189, 0.148912469187999941, 92.4543
190, 0.149380929734488271, 89.5651
191, 0.148630905844642780, 91.0941
192, 0.149885672733616498, 89.3170
193, 0.147734058628643139, 91.0272
194, 0.146266553722676523, 92.5289
195, 0.146377978361190209, 91.5845
196, 0.147188147464626662, 89.7766
197, 0.145670548865161786, 91.2257
198, 0.145645346878129134, 90.4268
199, 0.144680586616616619, 91.1253
200, 0.143899845322463693, 91.5580
