Training log for Spambase dataset
Epoch, Loss, Accuracy
1, 3.728817798939201289, 45.9858
2, 3.337542869825143921, 51.9097
3, 2.695923059289583534, 57.4092
4, 2.072494014731757428, 58.9531
5, 1.696967954482818675, 69.1707
6, 1.519223366064154090, 70.6877
7, 1.062118986999728509, 76.9050
8, 0.970967907934255137, 76.1338
9, 0.929575513611132442, 77.4185
10, 0.730111805946341286, 84.4711
11, 0.765511722084005974, 82.4329
12, 0.509934602352529076, 85.0220
13, 0.415990275728342018, 85.8491
14, 0.367278581149518057, 85.7405
15, 0.348584034299684709, 90.5823
16, 0.298730883828454696, 91.3552
17, 0.334509864241783750, 92.5623
18, 0.229993861477749917, 90.4189
19, 0.213945046187087845, 93.4491
20, 0.210885484351213515, 91.6442
21, 0.174916503891508757, 92.9554
22, 0.171550116960731885, 90.8745
23, 0.154538200612134163, 94.4080
24, 0.149341059830134321, 92.2977
25, 0.127610687922939947, 92.3832
26, 0.132732703066996804, 91.6341
27, 0.122769586718298129, 93.7429
28, 0.119011939898056057, 93.6246
29, 0.114297503582752688, 94.2758
30, 0.111308210996315216, 94.3045
