Training log for Spambase dataset
Epoch, Loss, Accuracy
1, 3.609532952408581963, 37.5877
2, 3.120895516657919977, 50.5689
3, 2.191557443240323089, 53.7953
4, 2.160590210736153427, 60.4489
5, 1.943752837147690204, 63.9462
6, 1.437255537087984258, 66.4470
7, 1.476876733836399946, 70.3374
8, 0.962089354345017300, 75.4439
9, 0.842911759131029004, 79.8197
10, 0.620731530409583176, 80.3099
11, 0.630966424516468227, 82.9350
12, 0.496018261883338196, 83.0643
13, 0.597681407184331270, 85.0618
14, 0.460304679348102430, 84.8207
15, 0.441633600489045652, 86.9452
16, 0.403325432054329747, 86.4375
17, 0.267861832746221384, 86.7407
18, 0.231221585515218181, 87.5982
19, 0.284104848285791634, 88.7324
20, 0.207981552706097028, 90.6129
21, 0.214092864618517703, 91.4230
22, 0.189286905251456306, 91.4401
23, 0.185303395667429427, 91.6331
24, 0.172900058530010226, 90.9191
25, 0.171095512315532189, 91.2919
26, 0.160445768549032780, 91.5371
27, 0.158933849994774529, 92.6714
28, 0.152903988471527974, 90.9114
29, 0.149192411164040972, 93.2290
30, 0.145484628790677306, 92.7494
