Training log for Spambase dataset
Epoch, Loss, Accuracy
1, 3.157988942325697490, 45.5706
2, 3.022273155965734315, 52.2522
3, 2.131316695161372454, 57.2166
4, 1.963965360339015476, 65.4577
5, 1.532467817511430797, 66.9358
6, 1.243631435496894477, 71.3345
7, 0.968378759746360673, 73.4246
8, 1.024631587967140156, 77.0935
9, 0.710058138040248199, 81.0338
10, 0.597064791031676867, 85.2968
11, 0.604141954608944487, 85.2555
12, 0.547862686355923945, 86.0730
13, 0.468131938390020375, 91.3467
14, 0.392548143666690996, 89.0072
15, 0.294431221212683780, 89.9604
16, 0.310033484493641376, 94.0388
17, 0.230557066276051270, 90.7094
18, 0.268238402129401421, 94.0880
19, 0.255665038357260122, 91.1944
20, 0.228400175282073042, 95.2404
21, 0.200112659140643190, 94.7956
22, 0.214199534805864344, 94.4066
23, 0.196487994554424422, 96.0763
24, 0.169602609872824023, 94.5357
25, 0.171271601662527834, 93.3767
26, 0.174477683426520508, 94.7949
27, 0.167583119526223845, 93.9779
28, 0.163299158220240825, 93.0498
29, 0.158049774282874200, 96.0968
30, 0.155056117798217624, 95.2298
