Training log for Vehicle dataset
Epoch, Loss, Accuracy
1, 4.982186428141415213, 61.7489
2, 4.374995107083371693, 60.2641
3, 4.092874610850983252, 63.6402
4, 3.766535208949589375, 65.3282
5, 3.212722692979596228, 71.5053
6, 2.905489502143061120, 74.9520
7, 2.439617437069089956, 74.7362
8, 2.416198204514281578, 78.6286
9, 1.954613288293220563, 75.9179
10, 1.873078123112796201, 78.0956
11, 1.658796079513169097, 76.7571
12, 1.554269962874271327, 82.4092
13, 1.406061347060765909, 81.1780
14, 1.165611396245832543, 80.4325
15, 1.125470713591287364, 80.2085
16, 0.954503798548251736, 82.2325
17, 0.921951038165732095, 80.4639
18, 0.891986212029894698, 81.7324
19, 0.693206460858096674, 83.7034
20, 0.808800892223039969, 82.8616
21, 0.621765983114495824, 84.1111
22, 0.614689633654376566, 86.8118
23, 0.641856932274918246, 83.2649
24, 0.414144907215749480, 87.9765
25, 0.429387200837309302, 84.7527
26, 0.394452127307034273, 87.4262
27, 0.345743985829488287, 84.8059
28, 0.375589616938742210, 87.3971
29, 0.311522265303284418, 86.7117
30, 0.321750381798963980, 88.8782
31, 0.259567071796542481, 86.4175
32, 0.259260059088559702, 87.5179
33, 0.226603248643220456, 88.1049
34, 0.214094795102306418, 86.9456
35, 0.211598867855626177, 86.4981
36, 0.201368004243941218, 89.1633
37, 0.175605632151521973, 87.5685
38, 0.166063420065176354, 89.7154
39, 0.161626226685658347, 88.3114
40, 0.159564115345776136, 87.0065
41, 0.143795538407669926, 90.0921
42, 0.144935247547072127, 89.5767
43, 0.146432034126053351, 87.3260
44, 0.132002533687657242, 90.0393
45, 0.132508824516532453, 87.2307
46, 0.131127917630220137, 87.6860
47, 0.124313758764358559, 87.6769
48, 0.119393892055290163, 90.2732
49, 0.117160525970164672, 89.3970
50, 0.114249039275280795, 89.0376
