Training log for Satellite dataset
Epoch, Loss, Accuracy
1, 3.699313286080380792, 47.3138
2, 3.568448743468048079, 51.4251
3, 3.257928892526652742, 52.2865
4, 2.856563187890222899, 60.6827
5, 2.530612185563428262, 64.7855
6, 2.526283885576612320, 66.0730
7, 2.257460575650806600, 66.7849
8, 1.867703992100123500, 68.6011
9, 1.652193153562080408, 73.2689
10, 1.598516705065495369, 75.3002
11, 1.329733293406659467, 72.5557
12, 1.168960299795647417, 78.9866
13, 1.280472834532792481, 74.2348
14, 1.159701999012438201, 76.9248
15, 0.991533040532570631, 78.1108
16, 0.927732824392962119, 81.4199
17, 0.740763255296921885, 82.2323
18, 0.618527595807817909, 84.2950
19, 0.663593629638042581, 82.9717
20, 0.644185231554146531, 82.1454
21, 0.544311356484596498, 83.0443
22, 0.503387796100540186, 86.1121
23, 0.493168707806753426, 83.0896
24, 0.427233289602996225, 83.7702
25, 0.416667502708287396, 83.0175
26, 0.401549627963975864, 84.2526
27, 0.294615502301861731, 87.7542
28, 0.349612966618731924, 87.6892
29, 0.226337378844436277, 86.9734
30, 0.281863720143146479, 88.8202
31, 0.179866491216116670, 88.7966
32, 0.204823331208558779, 88.6171
33, 0.217085522526040603, 89.0921
34, 0.181373419515041240, 88.1853
35, 0.163243861288201869, 87.2337
36, 0.151756576375060515, 88.2056
37, 0.154950186771890180, 87.5500
38, 0.135771084021503785, 88.1353
39, 0.119068631545839174, 87.8320
40, 0.110512968192913105, 87.2417
41, 0.110715283609446213, 90.1614
42, 0.100559805204070971, 88.9581
43, 0.095003110865850768, 90.1081
44, 0.083956397854144313, 89.2775
45, 0.088256367866767590, 87.3718
46, 0.080313306502628107, 89.6756
47, 0.077752937845217751, 90.2396
48, 0.075024405017506221, 88.7612
49, 0.071875043162647173, 87.8426
50, 0.070055900000000004, 89.8323
