Training log for Satellite dataset
Epoch, Loss, Accuracy
1, 3.784193519599456490, 42.2135
2, 3.641676267485676632, 45.1744
3, 3.160232780169185851, 48.4163
4, 2.626544948006033220, 47.9821
5, 2.298807961001717359, 57.6061
6, 2.181390444305402632, 58.0860
7, 1.670677491520836000, 64.2604
8, 1.608137979299858022, 62.7302
9, 1.596681917241619342, 63.7719
10, 1.336818331918405933, 71.8625
11, 1.427311721625950769, 69.3156
12, 1.049008779140862657, 72.4358
13, 0.906884376226718136, 73.5262
14, 0.831881910632791710, 73.5300
15, 0.800165531880027037, 79.7602
16, 0.710073015972044641, 80.9906
17, 0.799631724391896781, 82.8053
18, 0.572690711427869092, 80.3670
19, 0.537488685264139621, 84.5580
20, 0.541034576769331421, 82.5328
21, 0.439386826867977587, 84.5387
22, 0.438874097541744723, 82.1080
23, 0.386535548785029714, 87.0460
24, 0.378165873854747425, 84.5382
25, 0.261046233367881075, 84.9182
26, 0.321816796312453079, 84.1701
27, 0.263084415844651809, 87.2482
28, 0.254535263485444085, 87.3291
29, 0.220710469413765709, 88.4417
30, 0.255822012198270887, 90.3156
31, 0.156549151005494741, 90.2662
32, 0.219232610720934029, 90.5114
33, 0.170128723915242169, 89.0653
34, 0.200193561755632327, 87.4981
35, 0.184737994832921998, 88.0434
36, 0.170504059433586125, 91.4062
37, 0.162579240600638247, 89.3522
38, 0.168195377909402671, 91.2965
39, 0.137950436259898057, 90.6460
40, 0.134735486435341528, 90.5803
41, 0.132079952234745529, 89.3339
42, 0.135029098727163593, 91.7524
43, 0.124662937769289633, 89.2725
44, 0.128773903205469303, 90.0731
45, 0.121498443544909684, 92.2441
46, 0.118626788400871513, 91.3666
47, 0.117348718727602552, 90.3955
48, 0.115418691051142733, 90.8389
49, 0.113592887895506839, 90.3723
50, 0.111503797667738880, 91.0982
