Training log for Vehicle dataset
Epoch, Loss, Accuracy
1, 3.208153459906227578, 41.5290
2, 3.311437161685007347, 45.0385
3, 2.541424728047856352, 47.4999
4, 2.492417356121626515, 54.1823
5, 2.105355069645630017, 54.0496
6, 1.835971173282742397, 57.5937
7, 1.549655873739573142, 58.9213
8, 1.668867270329346786, 62.3851
9, 1.270836421935535920, 66.4756
10, 1.126164957219207174, 71.2237
11, 1.157025454416579224, 71.0358
12, 1.085812104019024726, 71.9964
13, 0.960191982843450975, 78.5330
14, 0.840763939452684350, 75.8192
15, 0.658966764994244225, 77.2190
16, 0.687280373279337664, 82.6129
17, 0.517379308233942403, 78.7041
18, 0.603155558177072892, 83.3280
19, 0.578083669884376539, 79.9419
20, 0.508138618421301702, 85.5034
21, 0.422160875075399789, 85.2691
22, 0.481347630221042988, 85.0920
23, 0.425246692913320734, 87.6131
24, 0.294153686046048024, 85.8845
25, 0.302996925349683977, 84.6261
26, 0.355947965620117435, 86.7868
27, 0.313429348043600509, 85.9367
28, 0.281701433980698024, 84.9054
29, 0.285593843818616466, 89.2403
30, 0.257123388809120168, 88.3935
31, 0.280006628407394931, 89.8494
32, 0.258350606936637861, 89.1190
33, 0.252157825074894371, 87.1910
34, 0.222238157846399359, 87.7421
35, 0.204321932427177527, 88.5562
36, 0.227246356180814957, 88.7452
37, 0.221115071231558297, 87.6769
38, 0.200055550982303543, 87.4479
39, 0.204968602151897994, 88.2775
40, 0.192153656300289188, 87.5151
41, 0.187786480958275243, 88.5524
42, 0.185619970615031771, 88.9381
43, 0.187230033128831824, 90.8347
44, 0.180669335634348283, 87.8934
45, 0.171099920501742997, 89.2936
46, 0.170299406906725931, 89.4041
47, 0.167047185521875280, 88.6937
48, 0.164346828390863564, 88.2668
49, 0.160358479592859343, 89.8212
50, 0.157885695096775580, 89.9351
