Training log for Diabetes dataset
Epoch, Loss, Accuracy
1, 4.166548635119011301, 58.0861
2, 3.990714613492415186, 57.2749
3, 4.383995757732322751, 58.6881
4, 3.929495813112331426, 60.8613
5, 3.725767336612439085, 63.8951
6, 3.634412814429635041, 67.3002
7, 3.346147552626325794, 63.7047
8, 3.331431761564342953, 64.4682
9, 3.101479012244156674, 62.6475
10, 3.218710300028809090, 64.5434
11, 2.809665257441706920, 71.9144
12, 2.877308900917741497, 72.5985
13, 2.870591480728417633, 72.8432
14, 2.645318124653724290, 71.5974
15, 2.711424347141651925, 68.7170
16, 2.328908495881423235, 72.9326
17, 2.288422322938152842, 69.5327
18, 2.350568367131383951, 72.7790
19, 2.188199711383730151, 76.7021
20, 2.022054735441730422, 72.3905
21, 2.029051820791419658, 76.1365
22, 2.132488904481050884, 78.1783
23, 1.906223526147156511, 73.1882
24, 1.895903347092294133, 76.8317
25, 1.816190878474125858, 74.2569
26, 1.818081590591265062, 74.8234
27, 1.781118757345892867, 74.7623
28, 1.744695221290426312, 75.9161
29, 1.670682887214614665, 78.1465
30, 1.631192083700439444, 80.9508
31, 1.535394699229136961, 82.6844
32, 1.477202852162337043, 81.7035
33, 1.387639123891257542, 79.0585
34, 1.111375507025015974, 80.3535
35, 1.327614255090589612, 77.5654
36, 1.227596908791383612, 82.3201
37, 1.221439292372346053, 78.3459
38, 1.070892423343856814, 84.0573
39, 1.242796842522149836, 83.3097
40, 0.996579255533323605, 84.2968
41, 1.145809234401934384, 83.7784
42, 1.062619849061196664, 83.9776
43, 1.072998049038603297, 85.7352
44, 1.074551443555853192, 85.6934
45, 1.149885901169797053, 81.0398
46, 1.060123486278158556, 83.5818
47, 1.006286104847648133, 84.0838
48, 1.013572520115181508, 82.0181
49, 0.888796456619526887, 82.5785
50, 0.844507651858224073, 87.8452
51, 0.798596826103610380, 83.8425
52, 0.808579153114434734, 87.8062
53, 0.849721459421679759, 83.7474
54, 0.756469913470583344, 83.8263
55, 0.730360959931274811, 85.1537
56, 0.671143845118967297, 85.3430
57, 0.772798202385480137, 86.2346
58, 0.664712635844846633, 85.9501
59, 0.668727449831618026, 87.5030
60, 0.615864609885909964, 85.0854
61, 0.618990263280592368, 89.1816
62, 0.493500978615825925, 86.4688
63, 0.563238029354780845, 90.1604
64, 0.510309493665353053, 90.2732
65, 0.595497960638526003, 85.6849
66, 0.541106078828988313, 90.3245
67, 0.480083288994504531, 89.5272
68, 0.452777904690491950, 86.3231
69, 0.425960126610284762, 87.8927
70, 0.471205685210864811, 89.3520
71, 0.406034412467510153, 89.6268
72, 0.485078614184399404, 90.1821
73, 0.366471568997545738, 90.0393
74, 0.366367370450372210, 91.6778
75, 0.343906092758054560, 90.7496
76, 0.317247258443928315, 90.8680
77, 0.375356919318234117, 87.8037
78, 0.320542739494378726, 89.7784
79, 0.370729796916407839, 91.6664
80, 0.330689813444700331, 87.6151
81, 0.259976439412624882, 88.4831
82, 0.283005428370343592, 88.2150
83, 0.292686666503920889, 91.7965
84, 0.325169061181854568, 88.0409
85, 0.264262600000592485, 90.2170
86, 0.261318694355206715, 90.2810
87, 0.221000973772557618, 91.5377
88, 0.284888977168522572, 89.6546
89, 0.190450935287212297, 92.3730
90, 0.244836689812454017, 89.5307
91, 0.229933536943179473, 90.7178
92, 0.232664047429486792, 88.5435
93, 0.229636206591651543, 91.0003
94, 0.231027448856463813, 91.2548
95, 0.203745018105077280, 91.7302
96, 0.166977977739243305, 88.9542
97, 0.221212545699846830, 90.0851
98, 0.174770688367808874, 91.6323
99, 0.197095967649877135, 89.4931
100, 0.172247189860187971, 88.7837
101, 0.182491926901464541, 89.9789
102, 0.163627046119103919, 91.8682
103, 0.154142447244226710, 90.7389
104, 0.167815756115094056, 90.3793
105, 0.118393165811524537, 89.9958
106, 0.142108290021468409, 90.4783
107, 0.142218805674100141, 90.7775
108, 0.142563739702464332, 89.8618
109, 0.126581916221566476, 92.1504
110, 0.109409197195270994, 91.5250
111, 0.128073568237472096, 92.9832
112, 0.112062143660615329, 89.5937
113, 0.123564710276170081, 92.7654
114, 0.117790653630986633, 92.8644
115, 0.112824605377492324, 90.0348
116, 0.120748023294549867, 91.5292
117, 0.114818969469190554, 91.2509
118, 0.095689110662696530, 93.2221
119, 0.089186777831353328, 91.8742
120, 0.106590333896541656, 91.0463
121, 0.108897598588324526, 90.5437
122, 0.089053416773372238, 92.4843
123, 0.092426036057379868, 91.5100
124, 0.084245445322492160, 92.1489
125, 0.083920116911270173, 91.6061
126, 0.095032054670334334, 93.9357
127, 0.084286183799529985, 91.8096
128, 0.080635677098151656, 93.2955
129, 0.079263932402976939, 92.8369
130, 0.074332519110041712, 91.3483
131, 0.076757697170662276, 92.2074
132, 0.078584779266219776, 91.8650
133, 0.075504550130809409, 93.0361
134, 0.070730485301378335, 91.7243
135, 0.068811600000000001, 93.5652
136, 0.069792957778116213, 92.0759
137, 0.068747900000000001, 93.7563
138, 0.068851300000000004, 93.4461
139, 0.069479100000000002, 91.5627
140, 0.069280433333333322, 92.1587
141, 0.069374333333333330, 91.8770
142, 0.068703700000000006, 93.8889
143, 0.069301399999999999, 92.0958
144, 0.069448800000000019, 91.6536
145, 0.069321733333333330, 92.0348
146, 0.069631499999999999, 91.1055
147, 0.069178066666666677, 92.4658
148, 0.069013766666666670, 92.9587
149, 0.068817433333333330, 93.5477
150, 0.069168166666666669, 92.4955
