Training log for Iris dataset
Epoch, Loss, Accuracy
1, 3.677666656288970159, 48.7924
2, 3.445787103315553601, 54.1024
3, 3.058935207956857916, 55.9994
4, 2.610830000874961421, 65.0087
5, 2.252062847008215130, 69.6454
6, 2.204388108747803887, 71.4292
7, 1.920903342545577708, 72.5529
8, 1.541110059304515945, 74.6254
9, 1.330803982085094983, 79.2822
10, 1.266932055829677495, 81.3745
11, 1.018422941342504773, 78.9628
12, 0.875667454495619890, 85.0197
13, 0.954933293856191634, 80.6921
14, 0.847730726794361233, 83.2009
15, 0.705406528588037540, 84.2946
16, 0.650070004616189356, 87.2985
17, 0.501463992531789748, 88.0026
18, 0.407201229380673657, 89.8254
19, 0.435974543836951167, 88.5752
20, 0.417188957852616504, 87.7759
21, 0.344271871632179316, 88.5276
22, 0.313735293585884700, 91.2166
23, 0.302298952805906795, 88.4543
24, 0.257339626386880405, 89.0063
25, 0.246677434011458863, 88.2841
26, 0.233237982598415217, 89.3309
27, 0.171873910070395014, 92.3824
28, 0.195213856890170623, 92.2743
29, 0.132979891148482382, 91.5963
30, 0.153308235539592497, 93.1789
31, 0.108650865722275031, 93.1157
32, 0.114784929006286146, 92.9186
33, 0.114305443878482266, 93.2973
34, 0.099926837104187635, 92.4687
35, 0.091923457326309771, 91.6049
36, 0.085749253895664637, 92.4207
37, 0.082404830669351808, 91.8182
38, 0.076333272913057526, 92.2956
39, 0.071989654747466533, 92.0000
40, 0.069023266666666666, 92.9302
