Training log for Satellite dataset
Epoch, Loss, Accuracy
1, 4.152138182356387652, 58.7189
2, 3.702186899198697478, 54.9174
3, 3.378527557239904500, 60.4248
4, 3.404450286772025436, 65.2198
5, 2.673497412165662723, 67.0712
6, 2.411767513031639165, 67.0117
7, 2.077429530528460688, 69.6612
8, 2.058682680295955691, 74.9814
9, 1.743357569030924870, 73.8384
10, 1.605643418320428006, 76.6646
11, 1.362028339641796260, 75.6287
12, 1.231406289638319551, 78.8921
13, 1.138100202707862829, 79.8972
14, 1.071574096307003066, 81.9718
15, 1.050562366167231199, 80.5202
16, 0.942966945927575018, 85.6678
17, 0.911813759891213382, 86.2328
18, 0.761471110359537073, 85.9230
19, 0.766833558515736757, 87.3652
20, 0.662604853201871458, 87.1428
21, 0.567862435126108012, 87.9198
22, 0.512626531944964881, 89.1601
23, 0.395531367506214981, 89.8946
24, 0.376906292781180319, 87.5443
25, 0.321367128964312687, 87.6528
26, 0.395194572989523540, 89.3941
27, 0.334024425815757142, 88.5159
28, 0.311100802069205484, 91.0677
29, 0.293390135273727093, 90.5321
30, 0.240278847966086451, 89.3857
31, 0.221773340149301085, 91.5874
32, 0.199899278711593492, 87.9497
33, 0.194112427504098933, 90.0204
34, 0.168653127202833097, 88.9363
35, 0.162108904143731525, 91.8942
36, 0.138803848609804797, 89.0468
37, 0.128855334365567897, 91.6800
38, 0.123921018273202108, 92.1891
39, 0.115201927536936213, 89.6423
40, 0.101497704987856346, 90.1352
41, 0.085853515874223560, 92.7064
42, 0.091022991790265961, 91.7596
43, 0.075437599782806203, 90.6153
44, 0.072388958864710792, 91.0633
45, 0.069916599999999995, 90.2502
46, 0.069849333333333333, 90.4520
47, 0.069821233333333343, 90.5363
48, 0.069048066666666671, 92.8558
49, 0.069219666666666665, 92.3410
50, 0.069322900000000007, 92.0313
