Training log for Yeast dataset
Epoch, Loss, Accuracy
1, 4.171431432420266816, 57.8026
2, 4.035430058760590910, 56.7116
3, 4.471092318597043480, 57.8702
4, 4.048258630383667622, 59.8162
5, 3.874901089283683930, 62.6582
6, 3.812827251625550584, 65.9052
7, 3.550745794079497752, 62.0269
8, 3.564811728398835200, 62.6025
9, 3.356640010091175519, 60.5348
10, 3.504100295910318241, 62.2940
11, 3.095290424555901421, 69.7270
12, 3.189043564415173115, 70.2813
13, 3.204669219751465459, 70.3899
14, 2.989673250831228923, 68.9549
15, 3.084390789898027840, 65.8143
16, 2.690300201435297911, 70.0880
17, 2.669206981766091946, 66.4044
18, 2.749269023063203754, 69.6944
19, 2.584754614719977805, 73.7186
20, 2.425611683088177983, 69.0745
21, 2.442356954723593265, 72.9395
22, 2.566937829466004573, 75.0200
23, 2.338896809126365106, 69.6443
24, 2.334634334353238305, 73.4418
25, 2.262109509395323848, 70.6267
26, 2.275015435938924302, 71.1624
27, 2.244909752587088470, 71.0325
28, 2.212810922802588731, 72.2097
29, 2.135586686263271972, 74.5526
30, 2.095761717996042162, 77.5260
31, 1.992484102288317960, 79.3585
32, 1.935741331275222521, 78.2670
33, 1.844503436874437519, 75.3727
34, 1.528205520526261019, 76.7447
35, 1.791695683232777281, 73.6882
36, 1.673343761809982677, 78.8323
37, 1.678698320214645712, 74.4813
38, 1.496797837801141506, 80.6932
39, 1.708629900647064215, 79.8641
40, 1.417354434544988662, 80.9344
41, 1.603113999706332837, 80.3585
42, 1.507228486756703401, 80.5712
43, 1.522142687801472105, 82.5010
44, 1.529198465915225569, 82.4555
45, 1.634966959657289998, 77.3226
46, 1.524847986967758695, 80.1280
47, 1.461728988108007998, 80.6855
48, 1.478840468350810067, 78.4008
49, 1.324462596290886696, 79.0252
50, 1.264214626016475718, 84.8821
51, 1.214642086323553638, 80.4429
52, 1.225303562938765412, 84.8682
53, 1.288169143908952874, 80.3573
54, 1.169703023482373538, 80.4574
55, 1.136680858356197810, 81.9551
56, 1.060812458578235029, 82.1833
57, 1.198428981311435271, 83.2005
58, 1.056818122287087824, 82.9009
59, 1.063149635422889316, 84.6663
60, 0.996810381781917609, 81.9697
61, 0.998734645951801836, 86.6041
62, 0.830314969935030067, 83.5721
63, 0.925328561245643222, 87.7632
64, 0.853039347828541294, 87.9199
65, 0.981550921088113260, 82.7588
66, 0.901360818057446611, 88.0378
67, 0.816623782021884015, 87.1642
68, 0.782072455894192498, 83.5575
69, 0.742823218184816225, 85.3667
70, 0.810398714090467043, 87.0540
71, 0.714792722906805955, 87.3963
72, 0.835783411867938142, 88.0588
73, 0.657549748020737623, 87.9259
74, 0.657483690582375324, 89.8262
75, 0.624897631040212342, 88.7965
76, 0.584250893436361496, 88.9616
77, 0.680557365767993971, 85.4822
78, 0.592959089038153198, 87.7707
79, 0.674890030540723829, 89.9635
80, 0.614627866884434937, 85.3405
81, 0.498094809511205272, 86.3617
82, 0.538129046055790039, 86.0773
83, 0.554013653620940905, 90.2235
84, 0.614674869245147137, 85.9226
85, 0.509505612377468720, 88.4540
86, 0.506064524683820904, 88.5515
87, 0.434876394462857974, 90.0263
88, 0.553548346809281444, 87.8734
89, 0.380649398091954139, 91.0404
90, 0.484684785820974295, 87.7735
91, 0.458206763890333435, 89.1705
92, 0.466644025304747412, 86.6712
93, 0.462291017309969021, 89.5429
94, 0.467735383934758109, 89.8611
95, 0.415322743844906583, 90.4368
96, 0.342590860474521253, 87.2314
97, 0.457622445746274031, 88.5695
98, 0.361532513293456315, 90.3951
99, 0.412736457269515022, 87.9261
100, 0.360890581357835305, 87.1223
101, 0.386392721088216040, 88.5417
102, 0.345818362585220085, 90.7747
103, 0.326249351504951490, 89.4826
104, 0.361717291842753086, 89.0901
105, 0.243404993090413163, 88.6699
106, 0.304274197172485938, 89.2647
107, 0.307275937669805543, 89.6463
108, 0.311165767236696755, 88.6043
109, 0.271455422389602186, 91.3231
110, 0.226244299617497757, 90.6236
111, 0.281550427691100447, 92.3730
112, 0.237206506950591089, 88.4240
113, 0.275312969538376306, 92.1923
114, 0.261286765412952537, 92.3475
115, 0.248172426104748378, 89.0526
116, 0.278773544745775537, 90.8521
117, 0.263334503847988288, 90.5627
118, 0.200980919612767234, 92.9284
119, 0.179195110483932163, 91.3764
120, 0.248172418810866990, 90.4369
121, 0.262727191502776458, 89.8805
122, 0.187752259196634602, 92.2135
123, 0.205610485042906882, 91.0974
124, 0.173785019114510692, 91.8898
125, 0.175726207290805597, 91.2813
126, 0.238855679972476781, 94.0767
127, 0.187771907681080735, 91.5869
128, 0.175181438152347851, 93.3804
129, 0.172537576825573469, 92.8640
130, 0.145362502505795105, 91.1209
131, 0.168909518924418828, 92.1648
132, 0.189866237159758644, 91.7779
133, 0.177991784411344500, 93.1895
134, 0.144318284415666992, 91.6427
135, 0.133993755618158100, 93.8479
136, 0.155225923391471760, 92.0825
137, 0.141489121663517348, 94.0927
138, 0.136751291947933784, 93.7264
139, 0.126947893123651873, 91.4787
140, 0.144484869445269420, 92.1873
141, 0.132378332019817524, 91.8446
142, 0.127271435261702398, 94.2413
143, 0.127109184945797010, 92.0860
144, 0.129488592806438652, 91.5428
145, 0.111612693660541745, 91.9825
146, 0.110032005250115431, 90.8507
147, 0.092595138067038410, 92.4598
148, 0.119349503096896445, 93.0288
149, 0.131847651644063479, 93.7121
150, 0.121904187341862730, 93.2784
151, 0.111442844895823054, 92.0496
152, 0.100934381557655425, 91.3551
153, 0.105117110604395811, 92.8643
154, 0.101890741429627604, 92.3987
155, 0.108287861523438042, 91.6478
156, 0.102297204284563695, 91.9214
157, 0.105402619176067483, 92.5282
158, 0.099357348126494119, 90.6438
159, 0.091516508322222800, 92.4332
160, 0.108487798058856499, 92.2962
161, 0.089873559171562201, 92.0574
162, 0.089379974106845436, 92.3088
163, 0.090199750997396050, 93.9574
164, 0.091304700726085139, 90.9087
165, 0.095615393189171158, 92.2791
166, 0.092157307104490049, 92.9736
167, 0.087637070605326842, 92.3670
168, 0.090320825663182031, 91.8969
169, 0.094448078880875419, 93.2406
170, 0.086665355214929810, 93.0940
171, 0.085596228260461302, 91.2398
172, 0.084508363941958736, 94.1427
173, 0.079033555649788853, 93.4501
174, 0.088408954393860650, 90.6283
175, 0.082773622675882647, 92.6783
176, 0.076447780308810900, 93.4463
177, 0.078226508849059004, 91.6018
178, 0.071353964712790152, 93.4668
179, 0.075415935296292619, 90.8969
180, 0.073561399090904270, 91.1116
181, 0.072009054858375485, 93.5980
182, 0.069227998723182457, 94.3764
183, 0.070644466243106094, 92.7253
184, 0.069339266666666663, 91.9822
185, 0.069319566666666665, 92.0413
186, 0.069421633333333330, 91.7351
187, 0.069595666666666667, 91.2130
188, 0.068527700000000011, 94.4169
189, 0.069559033333333339, 91.3229
190, 0.069050800000000009, 92.8476
191, 0.069166266666666684, 92.5012
192, 0.068972500000000006, 93.0825
193, 0.068897566666666674, 93.3073
194, 0.069459199999999999, 91.6224
195, 0.069068366666666672, 92.7949
196, 0.069469166666666679, 91.5925
197, 0.069297300000000006, 92.1081
198, 0.069414066666666663, 91.7578
199, 0.068661766666666665, 94.0147
200, 0.068967000000000001, 93.0990
