Training log for Yeast dataset
Epoch, Loss, Accuracy
1, 4.563241719221714732, 57.4352
2, 4.532488573102416041, 49.4297
3, 4.427967984032670223, 54.1352
4, 4.387709452621630923, 59.4697
5, 4.091560221709694467, 55.8597
6, 4.116960414153935766, 57.1460
7, 4.320593688545844024, 53.9714
8, 3.856542263511289814, 57.9456
9, 3.726083490909525509, 61.6563
10, 3.790299793893185054, 63.5113
11, 3.667256636846369933, 59.3556
12, 3.579476399379777352, 58.1768
13, 3.638291311923711913, 65.1503
14, 3.193491221113212042, 62.3162
15, 3.246588227082714884, 65.1080
16, 3.185996427585506829, 60.7507
17, 2.925381026664601425, 63.7892
18, 2.969848603569622103, 62.4085
19, 2.966466151273575491, 65.9036
20, 2.709683093046971969, 65.7249
21, 2.741216467018417813, 72.4769
22, 2.710176130133302053, 68.2713
23, 2.800735089626994689, 68.2624
24, 2.654713450227607741, 68.2616
25, 2.518574977003675386, 71.1329
26, 2.485548395858298676, 68.3268
27, 2.356962669564932611, 70.8189
28, 2.293645407945180015, 71.0262
29, 2.234848157791980761, 77.2937
30, 2.089182591392034105, 75.1765
31, 1.965868566588818922, 77.6205
32, 2.078289530385472705, 72.2930
33, 2.104772695493189349, 73.2842
34, 1.883283722212165223, 77.7150
35, 1.622590879667389574, 80.4575
36, 1.954139279314131228, 73.8641
37, 1.798109147992669188, 80.7844
38, 1.760569479256284486, 75.0227
39, 1.697290949508916125, 80.4596
40, 1.747480713651875295, 75.8842
41, 1.760841304364493043, 77.6146
42, 1.577002019757470563, 77.3528
43, 1.553418869084829179, 77.8603
44, 1.694299790529894656, 77.5538
45, 1.531362143178919277, 80.7051
46, 1.349583805738349129, 77.4383
47, 1.256260791543150956, 83.0394
48, 1.555068368139173707, 78.8486
49, 1.183933635694199404, 78.8664
50, 1.344519670614424900, 81.2343
51, 1.202274197068623929, 80.0316
52, 1.223802987526149133, 84.2812
53, 1.285324399103285442, 79.0120
54, 1.012072177893065916, 80.1203
55, 1.103908720591649129, 83.8394
56, 1.208398552521629199, 80.4515
57, 1.122879387835546083, 85.2188
58, 1.187491460667543075, 83.0895
59, 0.947485140722347352, 82.6701
60, 0.966162960549280969, 80.2780
61, 0.942826332544620893, 83.3908
62, 0.937337075399458541, 86.3257
63, 0.870541833740384630, 82.7673
64, 0.849860635564134936, 83.2954
65, 0.822753029195014585, 86.0043
66, 0.840949423387725048, 85.4540
67, 0.832065719835392126, 84.2424
68, 0.763836937170413566, 82.8943
69, 0.776233609094648003, 85.6695
70, 0.859637004139030436, 85.2857
71, 0.655396332145201543, 84.6970
72, 0.775843825339186277, 85.6237
73, 0.710824835727351223, 84.2711
74, 0.649701518055060268, 86.4249
75, 0.658290629110090286, 83.4047
76, 0.586526876599015035, 85.1820
77, 0.616345740408363318, 86.5404
78, 0.497614839718099777, 88.0763
79, 0.594178902895984407, 86.3430
80, 0.573032522765080876, 87.4195
81, 0.636112251843331977, 87.2464
82, 0.536292593475872104, 86.2037
83, 0.505954807846002219, 85.3384
84, 0.487882590189962884, 89.7099
85, 0.456580148466973146, 86.2363
86, 0.562369634959560827, 86.3407
87, 0.498730675232488707, 86.3432
88, 0.503284135241889641, 89.0656
89, 0.525021594292426008, 86.0312
90, 0.434084527892061145, 86.4162
91, 0.431550530675446686, 89.7751
92, 0.448473912711604472, 90.0340
93, 0.435567605241460210, 89.0782
94, 0.379754097621944897, 89.9427
95, 0.405121833304149526, 88.2675
96, 0.386110629238078762, 87.1972
97, 0.405162208332762841, 90.5341
98, 0.313884102705265733, 90.6599
99, 0.426262842277994713, 87.2130
100, 0.342340861901691884, 87.7921
101, 0.348901483799012757, 89.4818
102, 0.349809811890297195, 88.8897
103, 0.351262640069807008, 89.7607
104, 0.343334663254361849, 87.4469
105, 0.353811435132004137, 89.4912
106, 0.332184389107658795, 89.5643
