Training log for Yeast dataset
Epoch, Loss, Accuracy
1, 3.749974832403374592, 43.8533
2, 3.937312234459205307, 44.9193
3, 3.906246897372987803, 42.8610
4, 3.712025789053748248, 49.4273
5, 3.565435178360699453, 51.7172
6, 3.787916198755740371, 51.0954
7, 3.661759502244935849, 50.0065
8, 3.330682800858137949, 50.4510
9, 3.178949217273595362, 54.6857
10, 3.248411451069000755, 55.9302
11, 3.007776732440552880, 51.2009
12, 2.839468416378666316, 58.5772
13, 3.182671405710757906, 51.3233
14, 3.078036132632359312, 54.1280
15, 2.877464653939762140, 55.0545
16, 2.831122653627669461, 59.1186
17, 2.545188903882844578, 59.8190
18, 2.349591400608468383, 62.4445
19, 2.530161895330425015, 60.2107
20, 2.567986727752822329, 58.7206
21, 2.387964832521906278, 59.8686
22, 2.318915646685928866, 64.4392
23, 2.381275303083158157, 59.6644
24, 2.245633855755930774, 60.6577
25, 2.278362395990547462, 59.4149
26, 2.278802912068666586, 61.3889
27, 1.926727406642585017, 67.1457
28, 2.185200199329189186, 67.1462
29, 1.742757307115433862, 66.0730
30, 2.014243572184498454, 69.3274
31, 1.575532458486209819, 69.4641
32, 1.739713779700698293, 69.3445
33, 1.857266335683639635, 70.3734
34, 1.697162990583838793, 68.9969
35, 1.627239055226047615, 67.5226
36, 1.581224843709188033, 69.4801
37, 1.673948601124011448, 68.5348
38, 1.547386171837060953, 69.8465
39, 1.418354009501741952, 69.5518
40, 1.364061706233632210, 68.7270
41, 1.432163131305485448, 74.4683
42, 1.331812956105991264, 72.5279
43, 1.298886164186334291, 75.0401
44, 1.061909094130865538, 73.8014
45, 1.345290799923497094, 70.4744
46, 1.137215607346459878, 75.2929
47, 1.194310462158094222, 76.7786
48, 1.201819909973408151, 74.2602
49, 1.034866214149528174, 72.8228
50, 1.021319148664616705, 73.7729
51, 1.049356918687997409, 75.3795
52, 0.969132861596385342, 78.2511
53, 0.916658795535752247, 80.1155
54, 0.886592910972164638, 75.2264
55, 0.802833583173921284, 80.0432
56, 0.803936400651314997, 76.9488
57, 0.781251146739410762, 82.4159
58, 0.841881796048417619, 80.8501
59, 0.771995897807287168, 83.5359
60, 0.639642076345212529, 79.3871
61, 0.690739919957872761, 81.7445
62, 0.618950785760233213, 81.6244
63, 0.613742809366223274, 83.2294
64, 0.507961595423490619, 82.8615
65, 0.649589365883721293, 82.9671
66, 0.582478609027889949, 85.4454
67, 0.633288530105881486, 83.5142
68, 0.566639019908365849, 84.0699
69, 0.536313601927589256, 84.8430
70, 0.674375331809121459, 80.9404
71, 0.427545479964520192, 85.8759
72, 0.434577307841456761, 85.0831
73, 0.553913088384852537, 86.3289
74, 0.529575636603744959, 84.3449
75, 0.407275482016658030, 81.4883
76, 0.392063783640032970, 86.1809
77, 0.433680699429918548, 84.9567
78, 0.522880080363741340, 87.0953
79, 0.471510194504900004, 82.7508
80, 0.513753164305903898, 83.5628
81, 0.435518448830266303, 86.3924
82, 0.480886077087687880, 82.8168
83, 0.348488206736674799, 86.1877
84, 0.394605354839664635, 84.0566
85, 0.330688707926548309, 85.2576
86, 0.454327330512187877, 85.6693
87, 0.418727915443966314, 88.1062
88, 0.316667893261575573, 86.1506
89, 0.343844165606947527, 88.0799
90, 0.380801423564716524, 86.9710
91, 0.426251280978505120, 86.1863
92, 0.443189967218746095, 86.9282
93, 0.405754439985483828, 83.9785
94, 0.397442534320553154, 86.0416
95, 0.336391763243188702, 86.0804
96, 0.378321481438385898, 87.9572
97, 0.363598300075750891, 88.6804
98, 0.331337429882008760, 86.6726
99, 0.315235565970280907, 86.8361
100, 0.323770439290404277, 89.4406
101, 0.331668318844675458, 89.4191
102, 0.367433603833507927, 89.2686
103, 0.342434297661687981, 87.3223
104, 0.289699060026729738, 89.9821
