Training log for Yeast dataset
Epoch, Loss, Accuracy
1, 3.841957605382163798, 38.2785
2, 4.013627165038731626, 37.6730
3, 3.784967354267978923, 37.7372
4, 3.447382736737234943, 34.0740
5, 3.269121197490890030, 42.0677
6, 3.337675370092371807, 40.0643
7, 2.847092523631261418, 45.0681
8, 2.937988680065980240, 41.1383
9, 3.079037315140587872, 40.4921
10, 2.803702765708621314, 49.0146
11, 3.094826330109053281, 44.2719
12, 2.597560625154484715, 47.0209
13, 2.457385953726535455, 47.3067
14, 2.419417962035112613, 46.2669
15, 2.406236781352818266, 53.9929
16, 2.304611908811222687, 55.0263
17, 2.548907083243194815, 57.0399
18, 2.161114008796220176, 53.0132
19, 2.110804112129342602, 58.7605
20, 2.190523424959985643, 55.4283
21, 1.977025374087580500, 58.2043
22, 2.039279821647563384, 54.2831
23, 1.902089526034897782, 61.8193
24, 1.936438319175146416, 57.8295
25, 1.599523408329923901, 58.4063
26, 1.834332730576917703, 57.2113
27, 1.634322983707495958, 62.2914
28, 1.625889346477709552, 62.5541
29, 1.501779150417894559, 64.5766
30, 1.670866887885850582, 67.9535
31, 1.213824626925302130, 68.1308
32, 1.554005998752879814, 68.8355
33, 1.302029277742251967, 66.6157
34, 1.522952046481975019, 64.1489
35, 1.445594061993495494, 65.3991
36, 1.351854902500012168, 71.7332
37, 1.320142111006318508, 68.3795
38, 1.412954353171907984, 72.2683
39, 1.101406602264628054, 71.4441
40, 1.075800477387898191, 71.6889
41, 1.052967337868820463, 69.7225
42, 1.157668091791655973, 74.6357
43, 0.943195027539594610, 70.3019
44, 1.131535186011340954, 72.1807
45, 0.969856364871900301, 76.7249
46, 0.886540162316668767, 75.3960
47, 0.874497229663625197, 73.8528
48, 0.878220597608129316, 75.0669
49, 0.804947451824023830, 74.4778
50, 0.951545739287545711, 76.9897
51, 0.972108822380899906, 75.1992
52, 0.956513802731976504, 77.3646
53, 0.811067655672552457, 77.9505
54, 0.874788995470664688, 77.6807
55, 0.838758218927117882, 77.5746
56, 0.887728643081964308, 75.7702
57, 0.855461514444421756, 76.0678
58, 0.802113201235386097, 80.1777
59, 0.656309617942260393, 77.3023
60, 0.764048458648978968, 79.9044
61, 0.781312297438229608, 77.9879
62, 0.716273569791549103, 77.3356
