Training log for Yeast dataset
Epoch, Loss, Accuracy
1, 4.233997339005120430, 51.9926
2, 3.886708174762345092, 47.3154
3, 3.661902452545415354, 51.9554
4, 3.843427248284983389, 52.8830
5, 3.415146347622534329, 49.5940
6, 3.294374956891822581, 50.9459
7, 3.414973171438298927, 51.9646
8, 3.449914702623117169, 50.9912
9, 3.219826332621425813, 59.5034
10, 2.980969004773795117, 59.7507
11, 2.831601113779291357, 57.4072
12, 3.146335585989750161, 56.0128
13, 3.232664465991422098, 61.8984
14, 2.844852808766561214, 60.7574
15, 2.671782853675420011, 59.0210
16, 2.667454489578306998, 60.7526
17, 2.437051948476835150, 61.6015
18, 2.402871598752983395, 65.7111
19, 2.291480941906236968, 63.3575
20, 2.250568463781255968, 64.8210
21, 2.273629660333558178, 60.3665
22, 2.208272246788014037, 63.2873
23, 2.096866045634521836, 61.7270
24, 2.277011822993429746, 63.3720
25, 1.941592885517478217, 69.9749
26, 1.987785147171278410, 70.6509
27, 1.999157692732002278, 69.4621
28, 1.976017671874926274, 70.1915
29, 1.636675435412467072, 68.6703
30, 1.774618204786137854, 72.8744
31, 1.792083569263067222, 69.4288
32, 1.691401133214314179, 72.1148
33, 1.580943534282192253, 72.4353
34, 1.724843429755873014, 72.6237
35, 1.496719538823699125, 70.4036
36, 1.543262232904826892, 74.3765
37, 1.442183897513294566, 76.3652
38, 1.508036069892372266, 76.3225
39, 1.505136211166019145, 74.2461
40, 1.225054862146297552, 78.2787
41, 1.189189151814671330, 77.8464
42, 1.301858981300081153, 77.9855
43, 1.287026825600677826, 74.3144
44, 1.297393983114470739, 80.3639
45, 1.321440574323571537, 77.2260
46, 1.135006979531099525, 77.1149
47, 1.134993735026860406, 79.8235
48, 1.183837127591339966, 79.3120
49, 1.403856213439718559, 78.3764
50, 1.008283043841299298, 82.7561
51, 1.141460369520123530, 78.8332
52, 1.154337130735879180, 79.6187
53, 1.142301961496947849, 82.8978
54, 1.068286157229666244, 82.1419
55, 1.045039220849404815, 79.9355
56, 1.058398683796359041, 80.7678
57, 1.025841867758152226, 80.9919
58, 0.992839948233897540, 83.6838
59, 1.024733688006127297, 84.4247
60, 0.874917379882850232, 87.3647
61, 0.917013526243391386, 85.3362
62, 0.994983881020074401, 85.2778
63, 0.893458543722412069, 87.9848
64, 0.859767154118698529, 88.2155
65, 0.814103910981353263, 84.4049
66, 0.828193287660786370, 87.2412
67, 0.836101088585739394, 89.1390
68, 0.837972407849174927, 84.9368
69, 0.837477225665990255, 88.0291
70, 0.805021066789733508, 88.6777
71, 0.842482586539659350, 89.6426
72, 0.706136734812420341, 89.2952
73, 0.852085297524469376, 86.9239
74, 0.785774165491255450, 84.6633
75, 0.750741920023943687, 84.9661
76, 0.599113938482417230, 84.9718
77, 0.727406669917543214, 88.3376
78, 0.519962376218057631, 87.2726
79, 0.633124301470714634, 85.8666
80, 0.410641392814392880, 90.1265
81, 0.579869270924077362, 89.9578
82, 0.592139560721324676, 89.5610
83, 0.554334886794602300, 90.1887
84, 0.516188632829397198, 87.8648
85, 0.508879340919631384, 89.8138
86, 0.392952106364632459, 88.8602
87, 0.502463373513592049, 89.2151
88, 0.452004747287738540, 87.6066
89, 0.497664985011352701, 89.2947
90, 0.523028010132697840, 88.4363
91, 0.501282885859387628, 89.1061
92, 0.368051196564529892, 88.9149
93, 0.371918318842471785, 89.0662
94, 0.390789312011767143, 91.3048
95, 0.417754695352906880, 88.0265
96, 0.351141268419250474, 87.0381
97, 0.345895229147157979, 89.2429
98, 0.345588142232716444, 89.0690
99, 0.315684795112141037, 89.5712
100, 0.318553444938769137, 87.5959
101, 0.302092608052844658, 90.2619
102, 0.287862949717955452, 92.3773
103, 0.283118817400545397, 88.6486
104, 0.289586256483112758, 88.7894
105, 0.241419675509411319, 92.5681
106, 0.181645883748715709, 91.4441
107, 0.234201290221189989, 91.0104
108, 0.269129089956985534, 90.1107
109, 0.229713389929224826, 91.4697
110, 0.190984629978826537, 90.9395
111, 0.228950804604020230, 89.1049
112, 0.239217509032898568, 90.2121
113, 0.161398705048533403, 92.8275
114, 0.162455472207441581, 89.8863
115, 0.167805390607983246, 93.3976
116, 0.163262826090579460, 92.0355
117, 0.234728420747165323, 89.5057
118, 0.157511785231006174, 91.2409
119, 0.201885936108587405, 89.8459
120, 0.194435912779875403, 90.3379
121, 0.189400246042640524, 90.6718
122, 0.177237422940826866, 90.7072
123, 0.148517829595769979, 94.0121
124, 0.151061793532951932, 94.1809
125, 0.138158387583683900, 91.2650
126, 0.140563693495628916, 92.0983
127, 0.135537730260099409, 92.4445
128, 0.152658454574062491, 94.0782
129, 0.141500549462625969, 91.7754
130, 0.159064835228194479, 91.3150
131, 0.168774500467532340, 92.5972
132, 0.186338841330731447, 94.5544
133, 0.143470867721025047, 93.2650
134, 0.120342036817863318, 92.5184
135, 0.164322040529533975, 92.5215
136, 0.140162506887084953, 92.1399
137, 0.152342008573642274, 92.2088
138, 0.123050481449507879, 92.6441
139, 0.130962488402112998, 93.6008
140, 0.138379305574409139, 94.2733
141, 0.125649937343866314, 91.1411
142, 0.149245880056804281, 94.0494
143, 0.151752540571068656, 94.2195
144, 0.136836608775764951, 92.0676
145, 0.124006253868051558, 95.1121
146, 0.122093781602390511, 93.8609
147, 0.124513694234209771, 94.7573
148, 0.124398039631800392, 92.1494
149, 0.120594420890022647, 91.4042
150, 0.130267235490997446, 94.0635
151, 0.115232370291609681, 95.0673
152, 0.122640357662382293, 91.3741
153, 0.131781166986998571, 94.9238
154, 0.112184762801905188, 94.2139
155, 0.116898325634065117, 95.1267
156, 0.113052188500772810, 92.4813
157, 0.117899949067173035, 92.1135
158, 0.110347665458442129, 92.7365
159, 0.100977257426135184, 92.5937
160, 0.106492062920669733, 93.4481
161, 0.105038328994684280, 92.1004
162, 0.111523061009776769, 94.4560
163, 0.105424874660633772, 92.2112
164, 0.104155922226511391, 93.8785
165, 0.102780338822921924, 93.7687
166, 0.101468134245759400, 92.6729
167, 0.094793964829058094, 93.6196
168, 0.092776664081858431, 93.6054
169, 0.091290568550669998, 94.9048
170, 0.092825805603812539, 92.0133
171, 0.088640304069591655, 94.6097
172, 0.093365866320008942, 92.9359
173, 0.097783963615442560, 94.4649
174, 0.088465397724721867, 94.3991
175, 0.082559854002901445, 92.3128
176, 0.086825608189777151, 94.7379
177, 0.083527546287522958, 93.3863
178, 0.085885855032704406, 94.1606
179, 0.083124549290475302, 94.8738
180, 0.080569482358133618, 92.8644
181, 0.082432879558043209, 93.1383
182, 0.080220382927792960, 92.7385
183, 0.079212717633078494, 92.8127
184, 0.076758074701021750, 95.6011
185, 0.078599136819792900, 95.7168
186, 0.076277908871504277, 92.8190
187, 0.075376850027955966, 93.0143
188, 0.074561620945441665, 92.6910
189, 0.073196910851889854, 92.6353
190, 0.071945338195701605, 95.0111
191, 0.071793476948617818, 93.0935
192, 0.071223690032494499, 93.9623
193, 0.070191667731905896, 92.6751
194, 0.069609942420951657, 93.5250
195, 0.068080933333333329, 95.7572
196, 0.068180533333333335, 95.4584
197, 0.068219633333333349, 95.3411
198, 0.068757200000000004, 93.7284
199, 0.068401933333333345, 94.7942
200, 0.068511533333333346, 94.4654
