Training log for Diabetes dataset
Epoch, Loss, Accuracy
1, 3.251011007103824735, 38.0761
2, 3.616738593008427483, 38.5071
3, 3.022714849389218639, 38.1764
4, 3.164278579472939334, 42.8008
5, 2.904411951243838885, 40.2566
6, 2.736277649357314878, 42.0997
7, 2.519062159437755799, 41.6736
8, 2.796149928756791248, 44.0108
9, 2.364179795595358069, 47.4067
10, 2.242542174603835647, 51.9261
11, 2.380306197662820811, 50.5711
12, 2.355830889907004622, 50.7932
13, 2.205193509221109238, 58.3883
14, 2.090950927035723605, 54.1768
15, 1.829572740664239916, 55.4420
16, 1.900849235945418103, 62.2446
17, 1.646314020318724980, 56.5795
18, 1.825975730148500675, 62.6842
19, 1.831758472689672734, 57.7656
20, 1.689458988867955869, 65.5065
21, 1.526333854236115561, 65.1522
22, 1.692337259022340890, 64.9195
23, 1.569495093986126300, 68.6868
24, 1.252438518935522493, 66.2578
25, 1.290440639318051641, 64.5119
26, 1.451704436217678751, 67.9345
27, 1.340836737404562218, 66.8379
28, 1.251773634204286667, 65.4557
29, 1.262662810905512245, 72.4182
30, 1.169358141033967735, 71.3692
31, 1.275588988324596773, 73.9549
32, 1.201508635001593994, 73.0903
33, 1.196448642065873758, 70.2801
34, 1.050978363823113826, 71.4470
35, 0.952745069681484091, 73.0574
36, 1.122038130906643172, 73.6548
37, 1.108962829441155096, 72.1650
38, 0.959753331359173512, 72.0485
39, 1.039578941352155006, 73.7038
40, 0.931616357946397744, 72.6725
41, 0.916438845633842591, 74.6890
42, 0.934707266969711625, 75.6022
43, 1.064799333774226975, 79.1289
44, 0.976536384305902505, 74.2733
45, 0.803406018193700833, 76.9466
46, 0.899942261746551564, 77.3724
47, 0.863331669525452816, 76.3413
48, 0.851719880586660150, 75.7955
49, 0.808843489926552972, 78.7840
50, 0.778034517629147881, 76.1430
51, 0.619502008144727667, 79.2440
52, 0.679859428442405433, 78.4831
53, 0.744390085403230706, 77.0327
54, 0.725307004692224422, 80.1345
55, 0.704198446101807818, 80.9330
56, 0.678829214013465299, 81.3071
57, 0.540716268228181307, 78.9121
58, 0.611979858384978703, 83.5327
59, 0.689959608309171690, 78.7941
60, 0.453831319767436847, 83.6609
61, 0.605276896105155560, 83.3955
62, 0.691453415688873196, 80.7530
63, 0.547250346409253741, 84.7018
64, 0.550579532281240791, 82.3498
65, 0.567828087650266711, 82.2516
66, 0.501450358524828443, 85.2605
67, 0.537254371995760538, 84.7573
68, 0.379841677575844527, 85.0981
69, 0.447542766169087003, 85.8694
70, 0.549489324357733788, 84.0288
71, 0.530319638561279283, 83.3342
72, 0.492279676646643127, 84.2702
73, 0.465971936909548967, 84.9110
74, 0.383048035943613585, 85.5120
75, 0.400862157076207537, 85.2852
76, 0.430872780873043870, 87.7164
77, 0.397904985555446455, 86.0213
78, 0.403147233055151932, 87.3290
79, 0.417852727109896016, 83.8259
80, 0.367729637055518255, 85.9405
81, 0.344852070346812756, 88.0663
82, 0.340074829761270070, 88.2712
83, 0.356161645519436243, 85.0650
84, 0.348029002089068729, 86.0633
85, 0.314388729749290496, 86.8605
86, 0.270503415863527275, 87.4203
87, 0.325899140121702124, 86.7416
88, 0.302838360709080212, 87.2552
89, 0.287768019265907393, 87.4649
90, 0.292260879500113591, 86.2984
91, 0.281694144639657806, 88.3962
92, 0.236126413064799784, 88.9153
93, 0.300996472897599621, 87.2835
94, 0.289725970522985377, 89.0740
95, 0.281069028224636142, 88.2436
96, 0.299586432131167979, 87.8239
97, 0.242150027356634073, 88.9763
98, 0.265609870195141318, 86.9308
99, 0.271755515431106098, 85.8090
100, 0.248378676971836021, 89.1806
101, 0.249672339955475386, 89.1817
102, 0.236293068951599933, 87.0478
103, 0.248836329762400776, 87.8521
104, 0.227209839902812266, 87.6701
105, 0.227336148039531949, 90.0469
106, 0.256986013684041947, 87.5930
107, 0.243752017477920496, 86.4584
108, 0.222531197605389336, 86.2963
109, 0.208073445387109812, 88.8443
110, 0.209683603071404379, 87.8196
111, 0.229444537432592216, 88.4178
112, 0.208939612313258055, 90.4964
113, 0.214611449562816609, 87.3986
114, 0.199413145519889201, 87.9730
115, 0.195184218526660708, 90.6064
116, 0.200342216388756628, 89.6081
117, 0.202726710649588776, 89.8244
118, 0.210934286395977721, 87.2469
119, 0.187823176996712943, 87.0559
120, 0.184288244644495086, 87.7016
121, 0.182447750869300457, 87.2567
122, 0.191673922602409452, 89.8208
123, 0.188595678887623935, 89.3531
124, 0.174625444358938647, 89.6851
125, 0.181069690164167629, 87.8766
126, 0.178169033090525009, 89.2743
127, 0.178706898559646693, 90.7430
128, 0.173912821650371197, 87.9802
129, 0.168296749970484522, 90.4106
130, 0.170552008181952791, 88.4459
131, 0.176275948507010671, 90.5367
132, 0.172319627492380112, 89.8756
133, 0.170448342878991216, 89.3692
134, 0.168952356636395490, 89.3800
135, 0.166278051330480764, 90.4810
136, 0.166177566099815627, 90.5088
137, 0.167673552877515453, 88.0223
138, 0.166347058637823147, 88.7119
139, 0.165689321513099230, 88.3061
140, 0.162738367179322052, 89.5656
141, 0.162108266089574571, 90.2613
142, 0.161707276551244117, 90.7416
143, 0.159989583070794195, 90.9866
144, 0.161467018506431803, 88.7457
145, 0.159338443444450972, 90.6197
146, 0.158752722522376655, 90.4661
147, 0.159809732234220847, 88.3013
148, 0.157857175538097472, 89.8171
149, 0.157326331780537898, 89.6665
150, 0.156495978919052814, 89.9185
