Training log for Satellite dataset
Epoch, Loss, Accuracy
1, 4.179247240958895659, 55.1996
2, 3.510183301229078623, 53.6581
3, 3.028243878609867323, 60.6161
4, 2.946657701349131298, 63.7505
5, 2.360394017118315979, 62.9080
6, 2.085936685801491830, 65.9430
7, 2.025232934803689933, 68.4433
8, 1.905145367058559414, 69.0942
9, 1.644604799189200550, 77.2159
10, 1.375777612637568037, 78.4271
11, 1.180828865079358359, 77.5080
12, 1.295827203790357096, 77.2607
13, 1.292382010941219628, 82.3604
14, 0.995166405482439953, 82.0841
15, 0.839573480001485017, 81.3288
16, 0.796773169208864318, 82.9959
17, 0.643395901499375755, 83.9471
18, 0.606234780540448992, 87.0625
19, 0.520145728581649092, 85.6780
20, 0.482098554847371741, 86.8420
21, 0.458858939112871400, 84.0509
22, 0.420637675576263081, 86.0913
23, 0.359805915980169866, 85.1831
24, 0.409413792257984632, 86.3026
25, 0.297956901847611144, 90.4732
26, 0.302076843360974068, 90.8668
27, 0.291950792554479754, 90.0973
28, 0.275776707977164026, 90.4890
29, 0.182247068158469749, 89.5154
30, 0.213027887259622462, 91.9341
31, 0.205794163239191946, 89.8183
32, 0.182183714043910705, 91.2855
33, 0.157740060187589098, 91.3585
34, 0.175228546129859525, 91.3466
35, 0.135852480149967564, 89.9720
36, 0.139652601404203602, 92.0666
37, 0.124566021717675918, 93.0201
38, 0.126816378731858442, 92.8373
39, 0.121051577224169329, 91.5466
40, 0.097174922415663154, 93.5600
41, 0.092779312858591576, 93.1492
42, 0.095983080015274752, 93.0415
43, 0.091914610145816908, 90.9259
44, 0.088514978331512131, 93.9082
45, 0.085527950878145645, 92.0823
46, 0.078813554641076394, 91.8337
47, 0.075741417728251201, 93.0227
48, 0.073323589141317938, 92.5583
49, 0.071173123622423340, 91.8825
50, 0.068978433333333339, 93.0647
