Training log for Iris dataset
Epoch, Loss, Accuracy
1, 3.188530018127026633, 43.1100
2, 3.197877771333734742, 47.9200
3, 2.376381519074425519, 51.4602
4, 2.274944093352124774, 58.8759
5, 1.863807737406117493, 59.5125
6, 1.580427204792326901, 63.5322
7, 1.292685608239174888, 65.3005
8, 1.380617614966045403, 68.9758
9, 1.012638602137583499, 73.1250
10, 0.877534991393787100, 77.7832
11, 0.894599155687654690, 77.7590
12, 0.826592159825107808, 78.7528
13, 0.718994932352926108, 84.8377
14, 0.615669253296287744, 82.3558
15, 0.468580044362351567, 83.6286
16, 0.491269533833827488, 88.5115
17, 0.359394012217263414, 84.8983
18, 0.424381287356909220, 89.0205
19, 0.403886738904250531, 85.8794
20, 0.353899748100873990, 90.8031
21, 0.294233286829730267, 90.4938
22, 0.332785240536932647, 90.2356
23, 0.295065656078617899, 92.3883
24, 0.213949419958489234, 90.7460
25, 0.220167521499322283, 89.5316
26, 0.249114933935726784, 91.3584
27, 0.224965449820296481, 90.5168
28, 0.208157630285165401, 89.5233
29, 0.207641508742208214, 93.2698
30, 0.193887267082313158, 92.4480
31, 0.200581623284514093, 93.6580
32, 0.190311406836018132, 92.9526
33, 0.186472213573058598, 91.2073
34, 0.175455307261261850, 91.6406
35, 0.169000608400691477, 92.3080
36, 0.170980016441473148, 92.4346
37, 0.167564722613448069, 91.4724
38, 0.162738286169468810, 91.2476
39, 0.159851746478916007, 91.9470
40, 0.156117233389008764, 92.8697
